FundName,TargetName,FundID,Permno,NCUSIP,gv_str,Date13D,DateCross5pct,Year,Gvkey
STEEL PARTNERS,GENERAL HOUSEWARES CORP,74,56629,37007310,5061,19990702,19990622,1999,5061
SANDERA CAPITAL LLC,GENERAL HOUSEWARES CORP,375,56629,37007310,5061,19980417,19980408,1998,5061
REGAN PARTNERS LP,GENERAL HOST CORP,147,19174,37006410,5060,19970123,19970113,1997,5060
ZEFF DANIEL,GENERAL EMPLOYMENT ENTERPRISES INC,88,46834,36973010,5050,20050928,20050923,2005,5050
SANDELL ASSET MANAGEMENT,"GENCORP, INC",69,20765,36868210,5018,20050316,20050307,2005,5018
PIRATE CAPITAL LLC,"GENCORP, INC.",55,20765,36868210,5018,20041115,20051207,2004,5018
STEEL PARTNERS,"GENCORP, INC",74,20765,36868210,5018,20021212,20021205,2002,5018
ICAHN CARL,GANNETT CO INC /DE/,30,47941,364730101,4988,20140814,20140804,2014,4988
ELLIOTT INTERNATIONAL CAPITAL ADVISORS INC,"GALOOB LEWIS TOYS, INC.",102,88269,36409110,4975,-99,-99,,4975
GAMCO ASSET MANAGEMENT,GATX CORP,105,12036,36144810,4941,20060818,20060809,2006,4941
FURSA SPV LLC,"METROMEDIA INTERNATIONAL GROUP, INC.",41,25961,59169510,4932,20070801,20070731,2007,4932
FURSA SPV LLC,METROMEDIA INTERNATIONAL GROUP,41,25961,59169510,4932,20050105,20050105,2005,4932
ELLIOTT INTERNATIONAL CAPITAL ADVISORS INC,METROMEDIA INTERNATIONAL GRP,102,25961,591695101,4932,-99,-99,,4932
ESOPUS CREEK MANAGEMENT,"METROMEDIA INTERNATIONAL GROUP, INC.",816,25961,59169510,4932,-99,-99,,4932
PRIVET FUND LP,FREQUENCY ELECTRONICS INC,713,62228,358010106,4900,20130802,20130725,2013,4900
ICAHN CARL,FOREST LABORATORIES INC,30,45241,34583810,4843,20110617,20110607,2011,4843
THIRD AVENUE MANAGEMENT LLC,FOREST CITY ENTERPRISES INC,236,31974,34555010,4842,20111004,20111004,2011,4842
RED OAK PARTNERS LLC,FONAR CORP,300,37154,34443740,4826,20110304,20110224,2011,4826
GAMCO ASSET MANAGEMENT,FLOWERS FOODS INC,105,88924,34349810,4809,20010405,20010326,2001,4809
OTTER CREEK MANAGEMENT INC,FLOW INTERNATIONAL CORPORATION,364,37058,34346810,4807,20110812,20110803,2011,4807
THIRD POINT MANAGEMENT CO LLC,FLOW INTERNATIONAL,77,37058,34346810,4807,20070202,20070202,2007,4807
GAMCO ASSET MANAGEMENT,FLORIDA PUBLIC UTILITIES CO,105,37023,34113510,4801,19990422,19990412,1999,4801
SLS MANAGEMENT LLC,FLEETWOOD ENTERPRISES INC/DE/,534,46295,33909910,4768,20070510,20070503,2007,4768
GAMCO ASSET MANAGEMENT,FLEETWOOD ENTERPRISES INC,105,46295,33909910,4768,20040624,20040615,2004,4768
SAC CAPITAL MANAGEMENT,INAMED CORP,67,10342,45323510,4675,20051107,20051104,2005,4675
QUILCAP CORP,INAMED CORP,353,10342,45323510,4675,19980526,19980406,1998,4675
APPALOOSA MANAGEMENT LP,INAMED CORP,91,10342,45323510,4675,19960826,19960814,1996,4675
SC FUNDAMENTAL INC,INAMED CORP,376,10342,45323510,4675,19960223,19960223,1996,4675
HIGHFIELDS CAPITAL MANAGEMENT,"SCOTT TECHNOLOGIES, INC.",28,10016,81002230,4641,20010308,20010216,2001,4641
HAMBRO J O & PARTNERS LTD,FIGGIE INTERNATIONAL INC /DE/,218,10016,31682850,4641,19970910,19970721,1997,4641
KANDERS WARREN B,FEDERAL SIGNAL CORP,703,47706,313855108,4608,20080630,20080624,2008,4608
RCG HOLDINGS LLC,FEDERAL SIGNAL CORP,61,47706,31385510,4608,20071214,20071204,2007,4608
PERSHING SQUARE CAPITAL MANAGEMENT LP,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,54,-99,313586109,4601,20131115,20131115,2013,4601
GAMCO ASSET MANAGEMENT,FEDERAL-MOGUL CORPORATION,105,92640,313549404,4600,20130722,-99,2013,4600
GAMCO ASSET MANAGEMENT,FEDDERS CORP,105,23552,31313550,4595,20020618,20020618,2002,4595
ICAHN CARL,FAMILY DOLLAR STORES INC,30,53866,307000109,4560,20140606,20140527,2014,4560
ELLIOTT INTERNATIONAL CAPITAL ADVISORS INC,FAMILY DOLLAR STORES INC,102,53866,307000109,4560,20141211,20141201,2014,4560
TRIAN FUND MANAGEMENT,FAMILY DOLLAR STORES INC,78,53866,30700010,4560,20100728,20100720,2010,4560
SC FUNDAMENTAL INC,FAMILY DOLLAR STORES INC,376,53866,30700010,4560,19941027,19941024,1994,4560
GAMCO ASSET MANAGEMENT,FALL RIVER GAS CO,105,85723,30627910,4556,19990719,19990709,1999,4556
TENNENBAUM & CO LLC,JO-ANN STORE INC.,75,89896,47758P30,4523,20060511,20060501,2006,4523
BARINGTON COMPANIES INVESTORS LLC,"FAB INDUSTRIES, INC.",6,48143,30274710,4520,20030307,20030227,2003,4520
THIRD POINT MANAGEMENT CO LLC,TXCO RESOURCES,77,33815,87311M10,4496,20071128,20071121,2007,4496
FEINSOD MICHAEL,DCAP GROUP INC,448,33770,23306510,4485,20061208,20061129,2006,4485
MMI INVESTORS,"EXCEL INDUSTRIES, INC.",43,66149,30065710,4479,-99,-99,,4479
GWA CAPITAL PARTNERS LLC,EXAR CORPORATION,124,87696,30064510,4476,-99,-99,,4476
STEEL PARTNERS,EVANS & SUTHERLAND COMPUTER CORP.,74,33612,29909610,4467,20030522,20030514,2003,4467
RELATIONAL INVESTORS LLC,ESTERLINE TECHNOLOGIES CORP,64,50788,297425100,4460,20120524,20120514,2012,4460
VN CAPITAL MANAGEMENT LLC,ESCALADE INC,560,33532,29605610,4448,20080915,20080908,2008,4448
VALUEACT CAPITAL MANAGEMENT LP,EQUIFAX,81,52476,29442910,4423,20071029,20071019,2007,4423
ELLIOTT INTERNATIONAL CAPITAL ADVISORS INC,ENVIRODYNE INDUSTRIES INC,102,80119,29403720,4412,19970203,19970123,1997,4412
IRIDIAN ASSET MANAGEMENT LLC,ENZON PHARMACEUTICALS INC,468,33137,29390410,4409,20090727,20090723,2009,4409
ICAHN CARL,ENZON PHARMACEUTICALS INC,30,33137,29390410,4409,20080314,20080304,2008,4409
DELLACAMERA CAPITAL MANAGEMENT LLC,ENZON PHARMACEUTICALS,240,33137,29390410,4409,20071219,20071218,2007,4409
COGHILL CAPITAL MANAGEMENT LLC,ENERGY CONVERSION DEVICES,182,32636,29265910,4352,20070222,20070221,2007,4352
STARBOARD VALUE LP,EMULEX CORP /DE/,539,32540,292475209,4340,20130708,20130626,2013,4340
ALTAI CAPITAL MANAGEMENT LP,EMULEX CORP /DE/,691,32540,292475209,4340,20130215,20130212,2013,4340
ELLIOTT INTERNATIONAL CAPITAL ADVISORS INC,EMULEX CORP /DE/,102,32540,292475209,4340,20121123,20121121,2012,4340
RAGING CAPITAL MANAGEMENT LLC,EMERSON RADIO CORP.,521,81124,29108720,4322,20120123,20111220,2012,4322
LLOYD I MILLER III,EMERSON RADIO CORP,582,81124,291087203,4322,20120522,20120510,2012,4322
LLOYD I MILLER III,EMERSON RADIO CORP.,582,81124,291087203,4322,-99,-99,,4322
LLOYD I MILLER III,EMERSON RADIO CORP.,582,81124,291087203,4322,-99,-99,,4322
SAC CAPITAL MANAGEMENT,EA INDUSTRIES INC /NJ/,67,38543,26822P10,4283,19960730,19960723,1996,4283
MMI INVESTORS,EMS TECHNOLOGIES INC,43,32110,26873N10,4279,20100716,20100706,2010,4279
THIRD AVENUE MANAGEMENT LLC,"ELECTRO SCIENTIFIC INDUSTRIES, INC.",236,32054,285229100,4274,20070123,-99,2007,4274
NIERENBERG INVESTMENT MANAGEMENT CO,ELECTRO SCIENTIFIC INDUSTRIES INC,19,32054,28522910,4274,20060328,20060309,2006,4274
STARBOARD VALUE LP,ELKCORP,539,44185,28745610,4251,20070118,-99,2007,4251
GAMCO ASSET MANAGEMENT,EL PASO ELECTRIC CO /TX/,105,82855,28367785,4241,20001127,20001116,2000,4241
STEEL PARTNERS,ECC INTERNATIONAL CORP,74,68398,26825510,4223,19981019,19981009,1998,4223
MORGENS WATERFALL VINTIADIS & CO INC,EDISON BROTHERS STORES INC,362,21039,28087510,4218,19971103,19970926,1997,4218
INVESTMENT PARTNERS ASSET MANAGEMENT INC,EASTMAN KODAK COMPANY,699,11754,277461109,4194,-99,-99,,4194
INVESTMENT PARTNERS ASSET MANAGEMENT INC,EASTMAN KODAK COMPANY,699,11754,277461109,4194,-99,-99,,4194
BARINGTON COMPANIES INVESTORS LLC,EASTERN CO,6,31480,276317104,4186,20140930,20140922,2014,4186
MMI INVESTORS,THE EASTERN COMPANY,43,31480,27631710,4186,19960508,19960429,1996,4186
GAMCO ASSET MANAGEMENT,ETOWN CORP,105,32281,26924210,4160,20000207,20000127,2000,4160
FARALLON CAPITAL MANAGEMENT,DYNATECH CORP,112,31107,26813810,4132,19980402,19980324,1998,4132
SC FUNDAMENTAL INC,DYNATECH CORP,376,31107,26813810,4132,19940603,19940527,1994,4132
JANA PARTNERS LLC,COBRA ELECTRONICS CORP,31,31078,19104210,4128,20010917,20010904,2001,4128
STEEL PARTNERS,DYNAMICS CORP OF AMERICA,74,31464,26803910,4126,19960801,19960726,1996,4126
RELATIONAL INVESTORS LLC,FLOWSERVE CORP,64,30940,34354P105,4108,20120625,20120614,2012,4108
GAMCO ASSET MANAGEMENT,FLOWSERVE CORP,105,30940,34354P10,4108,19981120,19981110,1998,4108
GAMCO ASSET MANAGEMENT,DUQUESNE LIGHT HOLDINGS INC,105,25072,26623310,4103,20020812,20020731,2002,4103
MFP INVESTORS LLC,"ALCO STORES, INC.",883,80971,160010,4090,20130805,-99,2013,4090
STRONGBOW CAPITAL,DUCKWALL ALCO STORES INC,111,80971,26414210,4090,20040416,20040406,2004,4090
MARATHON ASSET MANAGEMENT LP,DUCKWALL ALCO STORES INC,357,80971,26414210,4090,20000810,20000804,2000,4090
TRIAN FUND MANAGEMENT,E. I. DU PONT DE NEMOURS AND COMPANY,78,11703,26353410,4087,-99,-99,,4087
GAMCO ASSET MANAGEMENT,DREYERS GRAND ICE CREAM HOLDINGS INC,105,30780,26187810,4078,20031229,20031218,2003,4078
THIRD POINT MANAGEMENT CO LLC,THE DOW CHEMICAL COMPANY,77,20626,26054310,4060,-99,-99,,4060
EAGLEROCK CAPITAL MANAGEMENT LLC,CONSTAR INTERNATIONAL INC,443,89566,21036U10,4049,20050330,20040930,2005,4049
ATLANTIC INVESTMENT MANAGEMENT INC,RR DONNELLEY & SONS CO,5,38682,25786710,4040,20080225,20080213,2008,4040
ATLANTIC INVESTMENT MANAGEMENT INC,R.R. DONNELLEY & SONS COMPANY,5,38682,25786710,4040,20060127,20060127,2006,4040
LOEB ARBITRAGE FUND,DIXON TICONDEROGA CO,38,30307,25586010,4005,20040115,20040113,2004,4005
RGM CAPITAL LLC,AEHR TEST SYSTEMS,65,10886,25551910,4001,20060817,20060808,2006,4001
SHAMROCK ACTIVIST VALUE FUND LP,THE WALT DISNEY COMPANY,71,26403,25468710,3980,-99,-99,,3980
SOUTHEASTERN ASSET MANAGEMENT INC,"DILLARD'S, INC.",717,49429,254067101,3964,20080319,-99,2008,3964
BARINGTON COMPANIES INVESTORS LLC,DILLARDS INC,6,49429,25406710,3964,-99,-99,,3964
MARCATO CAPITAL MANAGEMENT,"DILLARD'S, INC.",707,49429,25406710,3964,-99,-99,,3964
GAMCO ASSET MANAGEMENT,DIEBOLD INC,105,40440,23651110,3946,20080411,20080401,2008,3946
FINE CAPITAL PARTNERS,"ALLIANCE ONE INTERNATIONAL, INC.",104,29687,1877210,3937,20110325,20110315,2011,3937
ARDENT RESEARCH PARTNERS L P,DIANA CORP,310,45516,25279010,3933,19970819,19970717,1997,3933
GAMCO ASSET MANAGEMENT,LIFECORE BIOMEDICAL INC,105,29736,53218710,3916,20040927,20040917,2004,3916
GAMCO ASSET MANAGEMENT,DEXTER CORP,105,45874,25216510,3911,20000501,20000421,2000,3911
MORNINGSIDE VALUE INVESTORS LLC,DEWEY ELECTRONICS CORP,109,29699,25206310,3908,20051223,20051222,2005,3908
GAMCO ASSET MANAGEMENT,DELTA NATURAL GAS CO INC,105,29285,2.48E+08,3855,20120217,20120209,2012,3855
PARDUS CAPITAL MANAGEMENT LP,"DELTA AIR LINES, INC.",50,91926,247361702,3851,-99,-99,,3851
STEEL PARTNERS,DEL GLOBAL TECHNOLOGIES CORP,74,29210,24507310,3839,20020926,20020917,2002,3839
PRIDES CAPITAL PARTNERS LLC,"DECORATOR INDUSTRIES, INC.",57,60273,24363120,3833,20050915,20050901,2005,3833
PERSHING SQUARE CAPITAL MANAGEMENT LP,TARGET,54,49154,8.76E+14,3813,20070716,20070705,2007,3813
ACQUISITOR PLC,DATRON SYSTEMS INC/DE,3,12005,23817310,3796,20001115,20001109,2000,3796
RCG HOLDINGS LLC,DATASCOPE CORP,61,28840,23811310,3786,20080318,20080311,2008,3786
LLOYD I MILLER III,DATA I/O CORP,582,28629,237690102,3761,20121001,20120920,2012,3761
AMH EQUITY LLC,AMERICAN BUILDING CONTROL INC,221,28629,23769010,3761,20040909,20040908,2004,3761
GAMCO ASSET MANAGEMENT,DANA CORP,105,11607,23581110,3734,20030709,20030708,2003,3734
HILLSON PARTNERS LP,DMI FURNITURE INC,142,28215,23323010,3700,19981102,19981027,1998,3700
ACQUISITOR PLC,COLORADO MEDTECH INC,3,28063,19652U10,3673,20010209,20010201,2001,3673
GAMCO ASSET MANAGEMENT,CURTISS WRIGHT CORP,105,18091,23156110,3661,-99,-99,,3661
PRAESIDIUM INVESTMENT MANAGEMENT COMPANY LLC,CULP INC,518,27909,23021510,3647,20050523,20050513,2005,3647
LOEB ARBITRAGE FUND,CROWN RESOURCES CORP,38,27802,22856910,3625,20030416,20020611,2003,3625
WYNNEFIELD PARTNERS SMALL CAP VALUE LP,CROWN CRAFTS INC.,86,59256,22830910,3622,20020517,20020516,2002,3622
INTEGRITY BRANDS INC,CROSS A T CO,130,53575,22747810,3612,20060710,20060630,2006,3612
MATADOR CAPITAL MANAGEMENT,BRC HOLDINGS INC,40,27722,05564D10,3609,19981105,19981026,1998,3609
GAMCO ASSET MANAGEMENT,CHEMTURA CORP,105,38420,163893209,3607,20140327,20140320,2014,3607
STRATEGIC VALUE PARTNERS LLC,CHEMTURA CORP,541,38420,16389310,3607,20091008,20090928,2009,3607
GAMCO ASSET MANAGEMENT,CRANE CO /DE/,105,20204,22439910,3580,20001128,20001116,2000,3580
LION FUND LP,"CRACKER BARREL OLD COUNTRY STORE, INC",205,27562,22410010,3570,20110613,20110603,2011,3570
TRIAN FUND MANAGEMENT,CBRL GROUP INC,78,27562,12489V10,3570,-99,-99,,3570
SRM ADVISERS (MONACO) SAM,COUNTRYWIDE FINANCIAL CORP,538,64565,22237210,3555,20080131,20080124,2008,3555
PERSHING SQUARE CAPITAL MANAGEMENT LP,CERIDIAN,54,38914,15677910,3480,20070118,20070112,2007,3480
STEEL PARTNERS,CONTINENTAL MATERIALS CORP,74,30840,21161530,3465,19950810,19950801,1995,3465
CARLSON CAPITAL LP,CONSOLIDATED TOMOKA LAND CO,276,26650,21022610,3429,20111118,20111110,2011,3429
BARINGTON COMPANIES INVESTORS LLC,CONSOLIDATED TOMOKA LAND CO.,6,26650,21022610,3429,20060519,20060509,2006,3429
LION FUND LP,STEAK N SHAKE,205,26607,85787310,3424,20070817,20070730,2007,3424
HBK INVESTMENTS,STEAK N SHAKE,242,26607,85787310,3424,20070625,20070613,2007,3424
OAK STREET CAPITAL SPV 1 LP,BIGLARI HOLDINGS INC.,506,26607,08986R101,3424,-99,-99,,3424
RELATIONAL INVESTORS LLC,CNF INC,64,41929,12612W10,3416,20040419,20040407,2004,3416
NEWCASTLE CAPITAL GRP LLC,"PIZZA INN, INC.",45,79618,72584810,3369,20021211,20021206,2002,3369
BOSTON AVENUE CAPITAL,COMPUTER HORIZONS INC,9,26252,20590810,3365,20051024,20051011,2005,3365
CRESCENDO ADVISORS LLC,COMPUTER HORIZONS CORP,17,26252,20590810,3365,20050722,20050713,2005,3365
BARINGTON COMPANIES INVESTORS LLC,COMTECH TELECOMMUNICATIONS CORP.,6,26201,20582620,3358,-99,-99,,3358
MMI INVESTORS,COMTECH TELECOMMUNICATIONS CORP.,43,26201,20582620,3358,-99,-99,,3358
JANA PARTNERS LLC,ARTESYN TECHNOLOGIES INC,31,26009,4312710,3333,20050523,20050512,2005,3333
TACONIC CAPITAL ADVISORS,"CA, INC.",546,25778,12673P105,3310,20120111,20120106,2012,3310
SENATOR INVESTMENT GROUP LP,"AVIS BUDGET GROUP, INC.",771,25487,5377410,3278,20110325,-99,2011,3278
GAMCO ASSET MANAGEMENT,COMMUNICATIONS SYSTEMS INC,105,25452,20390010,3275,19990419,19990407,1999,3275
GAMCO ASSET MANAGEMENT,COMSAT CORP,105,41064,20564D10,3273,19990730,19990723,1999,3273
,COMSAT CORP,128,41064,20564D107,3273,-99,-99,,3273
GAMCO ASSET MANAGEMENT,COMMONWEALTH TELEPHONE ENTERPRISES,105,25348,20334910,3265,19981026,-99,1998,3265
ICAHN CARL,COMMERCIAL METALS CO,30,30680,20172310,3246,20110728,20110718,2011,3246
BROADWOOD CAPITAL INC,COMARCO INC,89,24951,20008010,3218,20060516,20060503,2006,3218
ESOPUS CREEK MANAGEMENT,"COMARCO, INC.",816,24951,20008010,3218,20051024,-99,2005,3218
ELKHORN PARTNERS LP,COMARCO INC,163,24951,20008010,3218,20040518,20040514,2004,3218
GAMCO ASSET MANAGEMENT,COLTEC INDUSTRIES INC,105,77473,19687910,3200,19961031,19961016,1996,3200
BOSTON AVENUE CAPITAL,COLLINS INDUSTRIES INC,9,24572,19485810,3178,20051128,20051110,2005,3178
OLIVER PRESS PARTNERS,COHERENT INC,245,24476,19247910,3157,20070827,20070816,2007,3157
ROBOTTI ROBERT,"THE COAST DISTRIBUTION SYSTEM, INC.",714,24193,190345108,3129,20050831,20050819,2005,3129
GAMCO ASSET MANAGEMENT,COACHMEN INDUSTRIES INC,105,56741,18987310,3126,20040827,20040817,2004,3126
ICAHN CARL,CLOROX CO /DE/,30,46578,18905410,3121,20110211,20110201,2011,3121
CASABLANCA CAPITAL,CLIFFS NATURAL RESOURCES INC.,425,27422,18683K10,3107,20140128,20140127,2014,3107
HARBINGER CAPITAL PARTNERS MASTER FUND I LTD,CLEVELAND CLIFFS INC,114,27422,18589610,3107,20080717,20080716,2008,3107
THIRD POINT MANAGEMENT CO LLC,"CLEVELAND CLIFFS, INC.",77,27422,18589610,3107,20040223,20040211,2004,3107
HIGHFIELDS CAPITAL MANAGEMENT,CLEAR CHANNEL,28,24046,18450210,3105,20070530,20070526,2007,3105
GAMCO ASSET MANAGEMENT,CLARCOR INC,105,23975,17989510,3093,-99,-99,,3093
FINE CAPITAL PARTNERS,"CITIZENS REPUBLIC BANCORP, INC.",104,86685,17442010,3071,20110829,20110818,2011,3071
WATTLES CAPITAL MANAGEMENT,CIRCUIT CITY STORES INC,84,47175,17273710,3054,20080122,20080109,2008,3054
HBK INVESTMENTS,"CIRCUIT CITY STORES, INC.",242,47175,17273710,3054,20080428,-99,2008,3054
HIGHFIELDS CAPITAL MANAGEMENT,CIRCUIT CITY STORES INC,28,47175,17273710,3054,20050215,20050209,2005,3054
AMH EQUITY LLC,AMERICAN BUILDING CONTROL INC,221,23537,17252910,3048,20031021,20031021,2003,3048
FINE CAPITAL PARTNERS,MILACRON INC.,104,22680,59870910,3041,20060217,20060210,2006,3041
GAMCO ASSET MANAGEMENT,CINCINNATI BELL INC,105,47677,17187010,3036,20020304,20020222,2002,3036
GAMCO ASSET MANAGEMENT,CHURCHILL DOWNS INC,105,79026,17148410,3028,20050801,20050721,2005,3028
GAMCO ASSET MANAGEMENT,CHURCH & DWIGHT INC,105,23393,17134010,3026,19940413,19940412,1994,3026
VALUEACT CAPITAL MANAGEMENT LP,CHIRON CORPORATION,81,23318,17004010,3011,20051220,20051219,2005,3011
MANGROVE PARTNERS,CELSION CORPORATION,879,88208,15117N30,2990,20110926,20110916,2011,2990
SUN CAPITAL SECURITIES LLC,CHESAPEAKE CORPORATION,248,21960,16515910,2982,20070813,20070803,2007,2982
GAMCO ASSET MANAGEMENT,CHEMED CORP,105,64194,16359610,2960,20020117,20020107,2002,2960
MMI INVESTORS,CHEMED CORP ,43,64194,16359R103,2960,-99,-99,,2960
MMI INVESTORS,CHECKPOINT SYSTEMS INC,43,22921,16282510,2953,20110811,20110810,2011,2953
MMI INVESTORS,CHECKPOINT SYSTEMS INC.,43,22921,16282510,2953,20020925,20020924,2002,2953
NS ADVISORS LLC,"CHECKPOINT SYSTEMS, INC.",814,22921,16282510,2953,-99,-99,,2953
MILLENNIUM MANAGEMENT LLC,MAGELLAN HEALTH SERVICES INC,153,90011,55907920,2940,20100409,20100330,2010,2940
SHAMROCK ACTIVIST VALUE FUND LP,MAGELLAN HEALTH SERVICES INC,71,90011,55907920,2940,20080314,20080305,2008,2940
HEALTHCOR MANAGEMENT LP,"MAGELLAN HEALTH SERVICES, INC.",788,90011,55907920,2940,20080318,-99,2008,2940
THIRD POINT MANAGEMENT CO LLC,"MAGELLAN HEALTH SERVICES, INC.",77,77854,55907910,2940,20040113,20040106,2004,2940
BLUM CAPITAL PARTNERS LP,MAGELLAN HEALTH SERVICES INC,7,77854,55907910,2940,20000204,20000127,2000,2940
CRESCENDO ADVISORS LLC,CHARMING SHOPPES INC,17,22753,16113310,2938,20080108,20071231,2008,2938
STARBOARD VALUE LP,"CHARMING SHOPPES, INC.",539,22753,16113310,2938,20080118,-99,2008,2938
GAMCO ASSET MANAGEMENT,CHAMPION ENTERPRISES INC,105,41419,15849610,2916,20040614,20040603,2004,2916
GAMCO ASSET MANAGEMENT,CH ENERGY GROUP INC,105,22437,12541M10,2856,20011207,20011127,2001,2856
RED OAK PARTNERS LLC,RF INDUSTRIES LTD,300,86474,74955210,2829,20101220,20101213,2010,2829
MORNINGSIDE VALUE INVESTORS LLC,R F INDUSTRIES LTD,109,86474,74955210,2829,20030912,20030618,2003,2829
GAMCO ASSET MANAGEMENT,CAVCO INDUSTRIES INC,105,89792,14956810,2820,20040503,20040421,2004,2820
ATLANTIC INVESTMENT MANAGEMENT INC,DOLE FOOD COMPANY INC,5,40707,25660510,2812,20020731,20020731,2002,2812
BULLDOG CAPITAL MANAGEMENT LP,"CASEY'S GENERAL STORES, INC.",49,21742,147528103,2807,-99,-99,,2807
CANNELL CAPITAL MANAGEMENT LLC,CASCADE CORPORATION,13,21726,14719510,2802,20011221,20011213,2001,2802
GAMCO ASSET MANAGEMENT,CARTER WALLACE INC /DE/,105,26374,14628510,2797,19960227,19960216,1996,2797
SHAMROCK ACTIVIST VALUE FUND LP,"CARTER-WALLACE, INC.",71,26374,14628510,2797,-99,-99,,2797
MERCURY REAL ESTATE ADVISORS LLC,"CAPITAL PROPERTIES, INC.",138,84837,140430109,2735,-99,-99,,2735
PERSHING SQUARE CAPITAL MANAGEMENT LP,CANADIAN PACIFIC RAILWAY LTD/CN,54,89215,13645T10,2698,20111028,20111018,2011,2698
ASSOCIATED CAPITAL LP,CAMBEX CORP,312,20897,13200810,2644,19950628,19950620,1995,2644
,CALIFORNIA MICROWAVE INC,128,20723,13044210,2625,19961025,19961016,1996,2625
CLOVER CAPITAL MANAGEMENT INC,CALIFORNIA MICROWAVE INC,320,20723,13044210,2625,19960904,19960828,1996,2625
WYNNEFIELD PARTNERS SMALL CAP VALUE LP,CAGLES INC,86,56602,12770310,2606,20080320,20080317,2008,2606
BLUE HARBOUR GROUP LP,CACI INTERNATIONAL INC /DE/,135,20512,127190304,2596,20120613,20120604,2012,2596
BLUE HARBOUR GROUP LP,CACI INTERNATIONAL INC /DE/,135,20512,12719030,2596,20100707,20100630,2010,2596
VARDON CAPITAL MANAGEMENT LLC,CACHE,172,20504,12715030,2595,20070730,20070727,2007,2595
MAIN STREET PARTNERS LP,CABOT CORP,73,46690,12705510,2593,20050829,20050818,2005,2593
PRIDES CAPITAL PARTNERS LLC,"HEALTHTRONICS, INC",57,87451,42222L10,2589,20040624,20040615,2004,2589
PRIDES CAPITAL PARTNERS LLC,PRIME MEDICAL SERVICES INC,57,20459,74156D10,2589,20040723,20040722,2004,2589
GRAND SLAM ASSET MANAGEMENT,TELOS CORP,27,92444,87969410,2578,20070214,20070207,2007,2578
HAMOT SETH W,TELOS CORP,16,92444,87969410,2578,20050325,20050317,2005,2578
WYNNEFIELD PARTNERS SMALL CAP VALUE LP,TELOS CORP,86,92444,87969410,2578,19970624,19970617,1997,2578
GAMCO ASSET MANAGEMENT,CTS CORP,105,28564,12650110,2577,20030407,20030327,2003,2577
CHILDRENS INVESTMENT FUND MANAGEMENT (UK) LLP,CSX CORP,431,62148,12640810,2574,20071219,-99,2007,2574
NORTH & WEBSTER LLC,CSP INC /MA/,503,-99,126389105,2573,-99,-99,,2573
CLINTON GROUP INC,"CSS INDUSTRIES, INC.",181,67838,12590610,2556,-99,-99,,2556
FINE CAPITAL PARTNERS,CPI CORP,104,20248,12590210,2555,20080208,20080131,2008,2555
FINE CAPITAL PARTNERS,CPI CORP,104,20248,12590210,2555,20051209,20051201,2005,2555
RCG HOLDINGS LLC,CPI CORP,61,20248,12590210,2555,20030915,20030904,2003,2555
MANLEY ASSET MANAGEMENT LP,CPI CORP.,750,20248,12590210,2555,-99,-99,,2555
LAFITTE CAPITAL MANAGEMENT LP,CPI CORP.,885,20248,12590210,2555,-99,-99,,2555
DDJ CAPITAL MANAGEMENT LLC,CML GROUP INC,211,20240,12582010,2554,19980807,19980727,1998,2554
MMI INVESTORS,ACXIOM CORP,43,20117,512510,2536,20061129,20061127,2006,2536
VALUEACT CAPITAL MANAGEMENT LP,ACXIOM CORP.,81,20117,512510,2536,20030917,20030910,2003,2536
CUMBERLAND ASSOCIATES,BUSH INDUSTRIES INC,323,67432,12316410,2508,19950501,19950425,1995,2508
STEEL PARTNERS,UNISYS CORP,74,10890,90921410,2504,20081003,20080924,2008,2504
MMI INVESTORS,UNISYS CORP,43,10890,90921410,2504,20061127,20061116,2006,2504
ALPHI FUND LP,BUFFTON CORP,307,19677,11988520,2461,19960215,19960214,1996,2461
STEEL PARTNERS,BUFFTON CORP,74,19677,11988520,2461,19950711,19950622,1995,2461
EMINENCE CAPITAL LLC,BRUNSWICK CORP,23,10874,11704310,2444,20060419,20060403,2006,2444
STEEL PARTNERS,BNS CO,74,42606,5596130,2433,20030929,20030918,2003,2433
MORNINGSIDE VALUE INVESTORS LLC,BNS CO,109,42606,5596130,2433,20020201,20020123,2002,2433
WYNNEFIELD PARTNERS SMALL CAP VALUE LP,WHITE ELECTRONIC DESIGNS CORP,86,39757,96380110,2345,20080903,20080903,2008,2345
DESERT EQUITY LP,WHITE ELECTRONIC DESIGNS CORP,439,39757,96380110,2345,20081211,20081208,2008,2345
AVENUE CAPITAL MANAGEMENT II,ABITIBIBOWATER INC.,92,12437,368720,2337,20101220,20101209,2010,2337
ARCADIA OPPORTUNITY MASTER FUND LTD,BOLT TECHNOLOGY CORPORATION,407,18650,9769810,2295,-99,-99,,2295
