Fund Name,Target Name,FundID,Permno,NCUSIP,Gvkey,Date13D,DateCross5pct
DISCOVERY GROUP LLC,CYBEX INTERNATIONAL INC,21,62906,2.325e+14,6839,20080409,20080331
DISCOVERY GROUP LLC,TIER TECHNOLOGIES INC,21,85716,88650Q10,66059,20080512,20080501
DISCOVERY GROUP LLC,SHUTTERFLY INC,21,91486,82568P30,175376,20080815,20080805
DISCOVERY GROUP LLC,BOOKS A MILLION INC,21,78050,9857010,25896,20080918,20080908
DISCOVERY GROUP LLC,SUMTOTAL SYSTEMS INC,21,90091,86661510,111579,20081110,20081030
DISCOVERY GROUP LLC,OPENTV CORP,21,87406,G6754310,126734,20081218,20081218
DISCOVERY GROUP LLC,VERSANT CORP,21,83808,92528430,63281,20090303,20090219
DISCOVERY GROUP LLC,NOBEL LEARNING COMMUNITIES INC,21,62296,65488910,12855,20090702,20090624
DISCOVERY GROUP LLC,I FLOW CORP /DE/,21,76371,44952010,20296,20090727,20090717
DISCOVERY GROUP LLC,"OBAGI MEDICAL PRODUCTS, INC.",21,91675,67423R10,176275,20091113,20091030
DISCOVERY GROUP LLC,JACKSON HEWITT TAX SERVICE INC,21,90209,46820210,264507,20091119,20091106
DISCOVERY GROUP LLC,SOMANETICS CORP,21,76990,83444540,23776,20091228,20091216
DISCOVERY GROUP LLC,"PRGX GLOBAL, INC.",21,83304,69357C50,62494,20100212,20100203
DISCOVERY GROUP LLC,CARDIONET INC,21,92587,14159L10,179441,20100308,20100224
DISCOVERY GROUP LLC,ENDOLOGIX INC /DE/,21,83633,29266S10,63083,20100513,20100504
DISCOVERY GROUP LLC,"ATRICURE, INC.",21,90856,04963C20,163889,20100910,20100910
DISCOVERY GROUP LLC,INFORMATION SERVICES GROUP INC.,21,91754,45675Y10,176251,20110111,20101231
DISCOVERY GROUP LLC,"CONVIO, INC.",21,93349,21257W10,184219,20110527,20110517
DISCOVERY GROUP LLC,"INTERCLICK, INC.",21,93136,45848320,177576,20110606,20110526
DISCOVERY GROUP LLC,MCCORMICK & SCHMICKS SEAFOOD RESTAURANTS INC.,21,90286,57979310,160338,20110630,20110617
DISCOVERY GROUP LLC,GSI TECHNOLOGY INC,21,91901,36241U10,160213,20110707,20110614
DISCOVERY GROUP LLC,ONLINE RESOURCES CORP,21,86988,68273G10,121080,20110707,20110629
DISCOVERY GROUP LLC,CARDIOVASCULAR SYSTEMS INC,21,91365,14161910,179413,20110817,20110811
DISCOVERY GROUP LLC,"ALLIANCE HEALTHCARE SERVICES, INC",21,89048,1860620,13657,20110822,20110812
DISCOVERY GROUP LLC,"INTRALINKS HOLDINGS, INC.",21,12051,46118H10,184676,20111202,20111122
DISCOVERY GROUP LLC,"DIGITAL GENERATION, INC.",21,14470,25400B108,062016,20120309,20120301
DISCOVERY GROUP LLC,KEYNOTE SYSTEMS INC,21,87242,493308100,124196,20120504,20120425
DISCOVERY GROUP LLC,"U.S. AUTO PARTS NETWORK, INC.",21,91826,90343C100,176593,20120511,20120502
DISCOVERY GROUP LLC,"STR HOLDINGS, INC.",21,93111,78478V100,180597,20120719,20120710
DISCOVERY GROUP LLC,GLOBECOMM SYSTEMS INC,21,85291,37956X103,065244,20120723,20120713
DISCOVERY GROUP LLC,"HORIZON PHARMA, INC.",21,12919,44047T109,185355,20120813,20120802
DISCOVERY GROUP LLC,ANAREN INC,21,14227,32744104,001635,20120816,20120807
DISCOVERY GROUP LLC,"GAIN CAPITAL HOLDINGS, INC.",21,12451,36268W100,183528,20120914,20120905
DISCOVERY GROUP LLC,VELTI PLC,21,12507,G93285107,277376,20130215,20130207
DISCOVERY GROUP LLC,EXA CORP,21,13454,300614500,187773,20130529,20130520
DISCOVERY GROUP LLC,PLX TECHNOLOGY INC,21,86840,693417107,119493,20130913,20130904
DISCOVERY GROUP LLC,GIVEN IMAGING LTD,21,89170,M52020100,145043,20131001,20130930
DISCOVERY GROUP LLC,CLICKSOFTWARE TECHNOLOGIES LTD,21,88330,M25082104,137110,20131018,20131010
DISCOVERY GROUP LLC,"BRAVO BRIO RESTAURANT GROUP, INC.",21,12348,10567B109,185194,20131205,20131125
DISCOVERY GROUP LLC,CARBONITE INC,21,12960,141337105,187434,20140207,20140131
DISCOVERY GROUP LLC,REACHLOCAL INC,21,93400,75525F104,184068,20140321,20140312
DISCOVERY GROUP LLC,SUPERNUS PHARMACEUTICALS INC,21,13410,868459108,186159,20140514,20140505
DISCOVERY GROUP LLC,RALLY SOFTWARE DEVELOPMENT CORP,21,13858,751198102,017505,20140711,20140702
DISCOVERY GROUP LLC,AGILYSYS INC,21,63125,00847J105,008599,20140926,20140917
DISCOVERY GROUP LLC,KELLWOOD COMPANY,21,57437,488044108,6376,-99,-99
"DOLPHIN LIMITED PARTNERSHIP III, L.P.",PAGING PARTNERS CORP,22,80565,69554P10,-99,19970324,19970310
"DOLPHIN LIMITED PARTNERSHIP III, L.P.",MED WASTE INC,22,79999,58392110,29372,19981021,19980331
"DOLPHIN LIMITED PARTNERSHIP III, L.P.",CREDIT MANAGEMENT SOLUTIONS INC,22,84296,22490510,64173,19990407,19990322
"DOLPHIN LIMITED PARTNERSHIP III, L.P.",TELENETICS CORP,22,88473,87943P40,14019,19990803,19990409
"DOLPHIN LIMITED PARTNERSHIP III, L.P.",MORTONS RESTAURANT,22,77653,61942910,25334,20020628,20020619
"DOLPHIN LIMITED PARTNERSHIP III, L.P.",TENGASCO INC.,22,87471,88033R20,62204,20020711,20020703
"DOLPHIN LIMITED PARTNERSHIP III, L.P.",LIQUID AUDIO,22,87076,53631T10,121979,20011009,-99
"DOLPHIN LIMITED PARTNERSHIP III, L.P.",MOBILITY ELECTRONICS INC,22,88359,60741U10,137434,20030129,20030117
"DOLPHIN LIMITED PARTNERSHIP III, L.P.",DAVE & BUSTERS,22,81695,23833N10,60923,20030303,20030220
"DOLPHIN LIMITED PARTNERSHIP III, L.P.",WHX CORPORATION,22,19238,92924810,-99,-99,-99
"DOLPHIN LIMITED PARTNERSHIP III, L.P.",HOLLYWOOD ENTERTAINMENT,22,79392,43614110,28600,-99,-99
"DOLPHIN LIMITED PARTNERSHIP III, L.P.",GOLD BANC,22,84214,37990710,63998,20050428,20050427
"DOLPHIN LIMITED PARTNERSHIP III, L.P.","GSE SYSTEMS, INC.",22,81869,36227K10,61077,20050603,20050526
"DOLPHIN LIMITED PARTNERSHIP III, L.P.",INFOUSA,22,77347,45681830,24934,-99,-99
"DOLPHIN LIMITED PARTNERSHIP III, L.P.",BOSTON RESTAURANT ASSOCIATES INC,22,76318,10112210,20901,20050923,20050909
"DOLPHIN LIMITED PARTNERSHIP III, L.P.",CORNELL COMPANIES INC,22,84023,21914110,63707,20070226,20070216
"DOLPHIN LIMITED PARTNERSHIP III, L.P.",MULTIMEDIA GAMES INC,22,83529,62545310,62107,20081001,20080922
"DOLPHIN LIMITED PARTNERSHIP III, L.P.",JOHNSON OUTDOORS INC,22,11775,47916710,13906,20090529,20090522
"DOLPHIN LIMITED PARTNERSHIP III, L.P.",TENGASCO INC,22,87471,88033R205,062204,20130110,20121231
"DOLPHIN LIMITED PARTNERSHIP III, L.P.",RIMAGE CORP,22,78054,766721104,025915,20130318,20130306
"DOLPHIN LIMITED PARTNERSHIP III, L.P.",BAIRNCO CORPORATION,22,62797,05709710,1971,-99,-99
"DOLPHIN LIMITED PARTNERSHIP III, L.P.","CORNELL COMPANIES, INC.",22,84023,21914110,63707,-99,-99
"DOLPHIN LIMITED PARTNERSHIP III, L.P.","HERLEY INDUSTRIES, INC.",22,41663,42739810,5594,-99,-99
"DOLPHIN LIMITED PARTNERSHIP III, L.P.",INFOUSA INC.,22,77347,45681830,-99,-99,-99
"DOLPHIN LIMITED PARTNERSHIP III, L.P.","NCS HEALTHCARE, INC.",22,83150,62887410,62109,-99,-99
"DOLPHIN LIMITED PARTNERSHIP III, L.P.","RENTECH, INC.",22,76978,76011210,23898,-99,-99
"DOLPHIN LIMITED PARTNERSHIP III, L.P.","SYBRON DENTAL SPECIALTIES, INC.",22,88821,87114210,141321,-99,-99
EMINENCE CAPITAL LLC,DAISYTEK INTERNATIONAL CORPORATION /DE/,23,81202,23405310,31467,20000417,20000404
EMINENCE CAPITAL LLC,HEIDRICK & STRUGGLES INTERNATIONAL INC,23,86827,42281910,120048,20011004,20010924
EMINENCE CAPITAL LLC,ARGOSY GAMING CO.,23,78867,4022810,27842,20030819,20030808
EMINENCE CAPITAL LLC,GAYLORD ENTERTAINMENT CO,23,85426,36790510,24620,20040809,20040729
EMINENCE CAPITAL LLC,BLOCKBUSTER INC,23,87134,9367910,122514,20050125,20050120
EMINENCE CAPITAL LLC,ROSS STORES INC,23,91556,77829610,9248,20051007,20051003
EMINENCE CAPITAL LLC,ARAMARK CORP/DE,23,89247,3852110,144519,20060130,20060120
EMINENCE CAPITAL LLC,BRUNSWICK CORP,23,10874,11704310,2444,20060419,20060403
EMINENCE CAPITAL LLC,NAPSTER INC,23,88980,63079710,143527,20060828,20060816
EMINENCE CAPITAL LLC,MENS WEARHOUSE INC,23,77516,587118100,025167,20131107,20131031
EMINENCE CAPITAL LLC,"JOS. A. BANK CLOTHIERS, INC.",23,80544,48083810,30138,-99,-99
ESL INVESTMENTS INC,AUTOZONE INC,24,76605,5333210,23809,19990607,-99
ESL INVESTMENTS INC,AUTONATION INC,24,76282,05329W10,9063,20011030,20011030
ESL INVESTMENTS INC,SEARS HLDGS CORP,24,89757,81235010,6307,20041119,20041116
ESL INVESTMENTS INC,"SEARS HOMETOWN & OUTLET STORES, INC.",24,13656,812362101,012976,20120912,20120907
ESL INVESTMENTS INC,SEARS CANADA INC.,24,14989,81234D109,011787,20121113,20121101
ESL INVESTMENTS INC,LANDS END INC,24,14544,51509F105,019581,20140408,20140404
ESL INVESTMENTS INC,"FOOTSTAR, INC.",24,83985,34491210,-99,20001024,20001024
GRAND SLAM ASSET MANAGEMENT,MOTORCAR PARTS AMERICA INC,27,80341,62007110,29930,20051110,20051101
GRAND SLAM ASSET MANAGEMENT,TELOS CORP,27,92444,87969410,2578,20070214,20070207
HIGHFIELDS CAPITAL MANAGEMENT,REYNOLDS METALS CO,28,18921,76176310,9114,19990317,19990315
HIGHFIELDS CAPITAL MANAGEMENT,"READER'S DIGEST ASSOCIATION, INC.",28,76085,75526710,20783,20020312,-99
HIGHFIELDS CAPITAL MANAGEMENT,STILWELL FINANCIAL INC,28,88313,86083110,137232,20021107,20021031
HIGHFIELDS CAPITAL MANAGEMENT,MONY GROUP INC,28,86411,61533710,115873,-99,-99
HIGHFIELDS CAPITAL MANAGEMENT,CIRCUIT CITY STORES INC,28,47175,17273710,3054,20050215,20050209
HIGHFIELDS CAPITAL MANAGEMENT,MELLON FINANCIAL,28,59379,58551A10,7238,-99,-99
HIGHFIELDS CAPITAL MANAGEMENT,CLEAR CHANNEL,28,24046,18450210,3105,20070530,20070526
HIGHFIELDS CAPITAL MANAGEMENT,FIRST AMERICAN CORP,28,35124,31852230,12796,20080117,20080116
HIGHFIELDS CAPITAL MANAGEMENT,GENWORTH FINANCIAL INC,28,90162,37247D106,158354,20120628,20120628
HIGHFIELDS CAPITAL MANAGEMENT,TIM HORTONS INC,28,91151,88706M103,166366,-99,-99
HIGHFIELDS CAPITAL MANAGEMENT,ADELPHIA COMMUNICATIONS CORPORATION,28,10564,00684810,12484,20020531,20020523
HIGHFIELDS CAPITAL MANAGEMENT,"MICHAELS STORES, INC.",28,53381,59408710,-99,20060911,-99
HIGHFIELDS CAPITAL MANAGEMENT,"SCOTT TECHNOLOGIES, INC.",28,10016,81002230,4641,20010308,20010216
HIGHLAND CAPITAL MANAGEMENT,GENESIS HEALTH VENTURES INC,29,89306,37183F10,24187,20020222,20011002
HIGHLAND CAPITAL MANAGEMENT,MOTIENT CORP,29,80036,61990810,29397,20020610,20020522
HIGHLAND CAPITAL MANAGEMENT,AMERICAN HOMEPATIENT INC,29,77098,2664910,24668,20060227,20060227
HIGHLAND CAPITAL MANAGEMENT,LORAL SPACE AND COMMUNICATIONS,29,91024,54388110,62640,20061024,20061023
HIGHLAND CAPITAL MANAGEMENT,SUNCOM WIRELESS HLDGS INC,29,87349,86722Q10,125583,20070517,20070515
HIGHLAND CAPITAL MANAGEMENT,ICO GLOBAL COMMUNICATIONS (HOLDINGS) LTD,29,86270,44930K10,112904,20070820,20070815
HIGHLAND CAPITAL MANAGEMENT,PDL BIOPHARMA,29,77292,69329Y10,24878,20071029,20071018
HIGHLAND CAPITAL MANAGEMENT,NEUROBIOLOGICAL TECHNOLOGIES INC /CA/,29,80258,64124W10,29729,20090112,20090109
HIGHLAND CAPITAL MANAGEMENT,AFFINITY GAMING,29,-99,42799Y938,147571,20130606,20130529
HIGHLAND CAPITAL MANAGEMENT,LORAL SPACE & COMMUNICATIONS INC.,29,91024,543881106,062640,20140804,20140804
HIGHLAND CAPITAL MANAGEMENT,"HORIZON OFFSHORE, INC.",29,85986,44043J10,-99,20051013,20050331
HIGHLAND CAPITAL MANAGEMENT,"LEAP WIRELESS INTERNATIONAL, INC.",29,90733,52186330,114484,20040824,20040816
HIGHLAND CAPITAL MANAGEMENT,"TOUSA, INC.",29,85882,87296210,66660,20071106,20071026
ICAHN CARL,NATIONAL ENERGY GROUP INC,30,17946,63581210,2204,19950727,-99
ICAHN CARL,TRANS WORLD AIRLINES INC /NEW/,30,81924,89334983,10665,19951113,19950823
ICAHN CARL,RJR NABISCO HOLDINGS CORP,30,76597,74960K87,9113,19960311,19960228
ICAHN CARL,KRUPP REALTY LTD PARTNERSHIP V,30,-99,-99,-99,19970210,19970131
ICAHN CARL,KRUPP REALTY FUND LTD III,30,-99,-99,-99,19970210,19970131
ICAHN CARL,KRUPP CASH PLUS LTD PARTNERSHIP,30,-99,-99,-99,19970312,19970303
ICAHN CARL,LANESBOROUGH CORP /DE/,30,-99,-99,-99,19970702,19970430
ICAHN CARL,GOTHIC ENERGY CORP,30,77293,38348210,24879,19971001,19970923
ICAHN CARL,BROOKE GROUP LTD,30,75233,11252510,13963,19980128,19980128
ICAHN CARL,STRATOSPHERE CORP,30,80282,86310610,29768,19981026,19981014
ICAHN CARL,VISX INC,30,12265,92844S10,14897,20001020,20001010
ICAHN CARL,BELLWETHER EXPLORATION CO.,30,17559,7989520,14114,20010116,20010105
ICAHN CARL,LADENBURG THALMANN FINANCIAL SERVICES INC.,30,87837,50575Q10,65717,20011228,20011220
ICAHN CARL,CADUS CORP,30,83769,12763910,63268,20020425,20020423
ICAHN CARL,MORTONS RESTAURANT GROUP INC,30,77653,61942910,25334,20020506,20020426
ICAHN CARL,TROPICAL SPORTSWEAR INTERNATIONAL CORPORATION,30,85512,89708P10,65708,20030404,20030327
ICAHN CARL,"PERRY ELLIS INTERNATIONAL, INC.",30,79195,28885310,28303,20030703,20030624
ICAHN CARL,"REGISTER COM, INC",30,87806,75914G10,132524,20030801,20030722
ICAHN CARL,"IMCLONE SYSTEMS, INC.",30,77103,45245W10,24699,20040303,20040223
ICAHN CARL,MYLAN LABORATORIES INC,30,69550,62853010,7637,20040907,20040827
ICAHN CARL,HOLLYWOOD ENTERTAINMENT CORP,30,79392,43614110,28600,20041126,20041116
ICAHN CARL,BLOCKBUSTER INC,30,87134,9367910,122514,20041214,20041214
ICAHN CARL,TEMPLE-INLAND,30,66114,87986810,10426,20070122,20070112
ICAHN CARL,TRANSKARYOTIC THERAPIES INC,30,84136,89373510,63804,20050721,20050721
ICAHN CARL,TIME WARNER,30,77418,88731710,25056,-99,-99
ICAHN CARL,"AMERICAN RAILCAR INDUSTRIES, INC./DE",30,91075,02916P10,165358,20060131,20060120
ICAHN CARL,LEAR CORP,30,80422,52186510,16477,20061017,20061017
ICAHN CARL,WCI COMMUNITIES,30,89347,92923C10,145186,20070116,20070103
ICAHN CARL,TELIK,30,88572,87959M10,138747,20070116,20070104
ICAHN CARL,CYBERONICS,30,78881,23251P10,27810,20070122,20070110
ICAHN CARL,BEA SYSTEMS,30,84721,7332510,64606,20070914,20070904
ICAHN CARL,GREENBRIER COMPANIES INC,30,80719,39365710,30463,20080204,20080125
ICAHN CARL,MOTOROLA INC,30,22779,62007610,7585,20080206,20080128
ICAHN CARL,ENZON PHARMACEUTICALS INC,30,33137,29390410,4409,20080314,20080304
ICAHN CARL,AMYLIN PHARMACEUTICALS INC,30,77264,3234610,24843,20080522,20080512
ICAHN CARL,BIOGEN IDEC INC.,30,76841,09062X10,24468,20080811,20080801
ICAHN CARL,LIONS GATE ENTERTAINMENT CORP /CN/,30,86408,53591920,28378,20081020,20081008
ICAHN CARL,YAHOO INC,30,83435,98433210,62634,20081204,20081124
ICAHN CARL,TAKE TWO INTERACTIVE SOFTWARE INC,30,84761,87405410,64630,20091217,20091217
ICAHN CARL,GENZYME CORP ,30,10324,3.729e+08,012233,-99,-99
ICAHN CARL,HAIN CELESTIAL GROUP INC,30,80167,40521710,29609,20100513,20100503
ICAHN CARL,MENTOR GRAPHICS CORP,30,52813,58720010,7251,20100527,20100517
ICAHN CARL,"LAWSON SOFTWARE, INC.",30,89271,52078P10,144135,20100608,20100608
ICAHN CARL,DYNEGY INC.,30,90352,26817G30,25495,20101012,20100928
ICAHN CARL,CHESAPEAKE ENERGY CORP,30,78877,16516710,27786,20101217,20101207
ICAHN CARL,"MOTOROLA MOBILITY HOLDINGS, INC",30,12456,62009710,186106,20110112,20110104
ICAHN CARL,CLOROX CO /DE/,30,46578,18905410,3121,20110211,20110201
ICAHN CARL,FOREST LABORATORIES INC,30,45241,34583810,4843,20110617,20110607
ICAHN CARL,OSHKOSH CORP,30,90756,68823920,11721,20110630,20110620
ICAHN CARL,COMMERCIAL METALS CO,30,30680,20172310,3246,20110728,20110718
ICAHN CARL,NAVISTAR INTERNATIONAL CORP,30,12503,63890110,6081,20111013,20111003
ICAHN CARL,WEBMD HEALTH CORP.,30,90914,94770V10,115404,20111021,20111011
ICAHN CARL,CVR ENERGY INC,30,92326,12662P108,178672,20120113,20120103
ICAHN CARL,CHESAPEAKE ENERGY CORP,30,78877,165167107,027786,20120525,20120518
ICAHN CARL,MOTRICITY INC,30,93433,620107102,184994,20121019,20121011
ICAHN CARL,NETFLIX INC,30,89393,64110L106,147579,20121031,20121024
ICAHN CARL,GREENBRIER COMPANIES INC,30,80719,393657101,030463,20121113,20121102
ICAHN CARL,"CVR REFINING, LP",30,13740,12663P107,015093,20130125,20130117
ICAHN CARL,TRANSOCEAN LTD.,30,79237,H8817H100,028338,20130125,20130116
ICAHN CARL,HERBALIFE LTD.,30,90516,G4412G101,014269,20130214,20130204
ICAHN CARL,DELL INC,30,11081,24702R101,014489,20130510,20130509
ICAHN CARL,"NUANCE COMMUNICATIONS, INC.",30,82759,67020Y100,061685,20130829,20130829
ICAHN CARL,TALISMAN ENERGY INC,30,85635,87425E103,014316,20131007,20130925
ICAHN CARL,HOLOGIC INC,30,76095,436440101,020904,20131121,20131111
ICAHN CARL,EBAY INC,30,86356,278642 10 3,114524,-99,-99
ICAHN CARL,FAMILY DOLLAR STORES INC,30,53866,307000109,004560,20140606,20140527
ICAHN CARL,SEVENTY SEVEN ENERGY INC.,30,14683,818097107,190957,20140709,20140630
ICAHN CARL,GANNETT CO INC /DE/,30,47941,364730101,004988,20140814,20140804
ICAHN CARL,HERTZ GLOBAL HOLDINGS INC,30,91575,42805T105,005600,20140820,20140812
ICAHN CARL,MANITOWOC CO INC,30,51263,563571108,006994,20141229,20141217
ICAHN CARL,ALLIANCE DATA SYSTEMS CORPORATION,30,89002,01858110,143974,20080211,-99
ICAHN CARL,APPLE INC.,30,14593,03783310,1690,-99,-99
ICAHN CARL,APPLE INC.,30,14593,03783310,1690,-99,-99
ICAHN CARL,GB HOLDINGS INC,30,88925,36150A10,142909,20010213,20010208
ICAHN CARL,"GENESISINTERMEDIA.COM, INC.",30,86967,37184Y10,121137,20010710,20010702
ICAHN CARL,"LEXAR MEDIA, INC.",30,88539,52886P10,138843,20060317,20060308
ICAHN CARL,"MEDIMMUNE, INC.",30,76656,58469910,24008,-99,-99
ICAHN CARL,"PANACO, INC.",30,78718,69810610,19311,19950724,19950714
ICAHN CARL,YAHOO! INC.,30,83435,98433210,62634,-99,-99
JANA PARTNERS LLC,COBRA ELECTRONICS CORP,31,31078,19104210,4128,20010917,20010904
JANA PARTNERS LLC,TAB PRODUCTS CO.,31,60353,87319710,10312,20011025,20011019
JANA PARTNERS LLC,CITIZENS FIRST FINANCIAL CORP,31,83444,17462310,62740,20011116,20011113
JANA PARTNERS LLC,NOVOSTE,31,83535,67010C10,62923,20020923,20020912
JANA PARTNERS LLC,MIDDLEBY,31,75470,59627810,13570,20030131,20030121
JANA PARTNERS LLC,RADIOLOGIX INC.,31,85524,75040K10,65803,20030206,20030127
JANA PARTNERS LLC,"INTERCEPT, INC.",31,86123,45845L10,111102,20040412,20040401
JANA PARTNERS LLC,KERR-MCGEE CORP,31,25769,49238610,6403,20050303,-99
JANA PARTNERS LLC,SOURCECORP INC,31,82821,83616710,61859,20050509,20050429
JANA PARTNERS LLC,ARTESYN TECHNOLOGIES INC,31,26009,4312710,3333,20050523,20050512
JANA PARTNERS LLC,SITEL CORP,31,81747,82980K10,60814,20050729,20050728
JANA PARTNERS LLC,MASSEY ENERGY CO,31,26382,57620610,141400,20050916,20050907
JANA PARTNERS LLC,TITAN INTERNATIONAL INC,31,79198,88830M10,28295,20051024,20051012
JANA PARTNERS LLC,HOUSTON EXPLORATION CO.,31,83991,44212010,63607,20060221,20060208
JANA PARTNERS LLC,ALCOA,31,24643,1381710,1356,-99,-99
JANA PARTNERS LLC,CNET NETWORKS INC,31,83744,12613R10,63194,20080107,20071226
JANA PARTNERS LLC,COPART INC,31,80320,21720410,29901,20071217,20071206
JANA PARTNERS LLC,CONVERGYS CORP,31,86305,21248510,113419,20080725,20080723
JANA PARTNERS LLC,"PRG-SCHULTZ INTERNATIONAL, INC.",31,83304,69357C50,62494,20090717,20090713
JANA PARTNERS LLC,CHARLES RIVER LABORATORIES INTERNATIONAL INC,31,88281,15986410,137131,20100607,20100526
JANA PARTNERS LLC,MCGRAW-HILL COMPANIES INC,31,17478,58064510,7163,20110801,-99
JANA PARTNERS LLC,MARATHON PETROLEUM CORP,31,12872,56585A102,186989,20120119,20120109
JANA PARTNERS LLC,AGRIUM INC,31,81598,8916108,028169,20121119,20121107
JANA PARTNERS LLC,ASHLAND INC.,31,24272,44209104,001794,20130411,20130401
JANA PARTNERS LLC,"OIL STATES INTERNATIONAL, INC",31,88897,678026105,142260,20130429,20130419
JANA PARTNERS LLC,SAFEWAY INC,31,76149,786514208,009359,20130917,20130913
JANA PARTNERS LLC,OUTERWALL INC,31,85173,690070107,065026,20131004,20130924
JANA PARTNERS LLC,"QEP RESOURCES, INC.",31,93422,74733V100,154357,20131021,20131011
JANA PARTNERS LLC,URS CORP,31,50278,903236107,0 10813,20140227,20140217
JANA PARTNERS LLC,CIVEO CORP,31,14619,178787107,020020,20140609,20140530
JANA PARTNERS LLC,PETSMART INC,31,79411,716768106,028648,20140703,20140623
JANA PARTNERS LLC,HERTZ GLOBAL HOLDINGS INC,31,91575,42805T105,005600,20141020,20141010
JANA PARTNERS LLC,APACHE CORPORATION,31,39490,03741110,1678,-99,-99
JANA PARTNERS LLC,HANDLEMAN COMPANY,31,39765,41025210,5458,-99,-99
JANA PARTNERS LLC,"JUNIPER NETWORKS, INC.",31,86979,48203R10,121718,-99,-99
JANA PARTNERS LLC,QUALCOMM INCORPORATED,31,77178,74752510,24800,-99,-99
JANA PARTNERS LLC,"TRANSACTION SYSTEMS ARCHITECTS, INC.",31,81282,89341610,-99,-99,-99
JANA PARTNERS LLC,WALGREEN CO.,31,19502,93142710,11264,-99,-99
JDS CAPITAL LP,HEALTHETECH,32,89448,42221030,148149,20040108,20031223
K CAPITAL PARTNERS,GYRODYNE COMPANY OF AMERICA INC,33,40468,40382010,5395,19990614,19990603
K CAPITAL PARTNERS,OMEGA WORLDWIDE INC,33,85997,68210B10,109247,20000615,20000606
K CAPITAL PARTNERS,SNYDER COMMUNICATIONS INC,33,83998,83291410,63641,20000817,20000807
K CAPITAL PARTNERS,OFFICEMAX INC,33,42024,67622P10,2290,20050225,20050223
K CAPITAL PARTNERS,SUN-TIMES MEDIA,33,80504,86688Q10,30152,20070830,20070819
KELLOGG CAPITAL GROUP,GYRODYNE CO. OF AMERICA,34,40468,40382010,5395,20040708,20040629
KELLOGG CAPITAL GROUP,"ARMSTRONG HOLDINGS, INC.",34,19692,042384107,1762,20061020,20061019
LADD ROBERT,DELCATH SYSTEMS INC,35,89169,24661P10,140023,20051017,20051007
LAWNDALE CAPITAL MANAGEMENT LLC,MDT CORP /DE/,36,11037,55268710,13048,19951206,19951127
LAWNDALE CAPITAL MANAGEMENT LLC,WESTMORELAND COAL CO,36,59467,96087810,11440,19961010,19960926
LAWNDALE CAPITAL MANAGEMENT LLC,P&F INDUSTRIES INC,36,44230,69283050,8229,19960930,19960926
LAWNDALE CAPITAL MANAGEMENT LLC,QUALITY SYSTEMS INC,36,64961,74758210,8858,19971222,19971212
LAWNDALE CAPITAL MANAGEMENT LLC,EXECUTONE INFORMATION SYSTEMS INC,36,81219,30160710,11218,19980615,19980603
LAWNDALE CAPITAL MANAGEMENT LLC,SCHEIB EARL INC,36,39773,80639810,9455,20000215,20000208
LAWNDALE CAPITAL MANAGEMENT LLC,OROAMERICA INC,36,79615,68702710,28907,20000907,20000828
LAWNDALE CAPITAL MANAGEMENT LLC,ARLINGTON HOSPITALITY INC.,36,11358,4156010,13340,20020318,20020307
LAWNDALE CAPITAL MANAGEMENT LLC,READING INTERNATIONAL INC.,36,87532,75540810,31629,20020327,20020319
LAWNDALE CAPITAL MANAGEMENT LLC,SPARTON CORP.,36,17523,84723510,9922,20030218,20030206
LAWNDALE CAPITAL MANAGEMENT LLC,NATIONAL HOME HEALTH CARE CORP,36,34228,63638010,11832,20060530,20060517
LAWNDALE CAPITAL MANAGEMENT LLC,MACE SECURITY INTERNATIONAL INC,36,79846,55433520,29170,20060727,20060718
LAWNDALE CAPITAL MANAGEMENT LLC,P&F INDUSTRIES INC,36,44230,69283050,8229,20100203,20100201
LIBERATION INVESTMENT GROUP,INTERTAN,37,10999,46112010,13067,20030812,20030807
LIBERATION INVESTMENT GROUP,BALLY TOTAL FITNESS HOLDING CORP,37,82811,05873K10,13853,20040608,20040604
LIBERATION INVESTMENT GROUP,MULTIMEDIA GAMES INC.,37,83529,62545310,62107,20060530,20060519
LOEB ARBITRAGE FUND,ORIOLE HOMES CORP,38,55036,68626410,-99,20020531,20020521
LOEB ARBITRAGE FUND,AMERICAN HOMEPATIENT,38,77098,2664910,24668,20020823,20020815
LOEB ARBITRAGE FUND,CROWN RESOURCES CORP,38,27802,22856910,3625,20030416,20020611
LOEB ARBITRAGE FUND,CORRECTIONS CORP OF AMERICA,38,85234,22025Y40,65084,20030502,20030424
LOEB ARBITRAGE FUND,INTEGRITY MEDIA INCORPORATED,38,80756,45817Y10,30423,20031209,20031205
